Species,DR_tip_rate
Lemna_perpusilla,0.030659114
Lemna_aequinoctialis,0.030659114
Lemna_valdiviana,0.017444113
Lemna_trisulca,0.020683419
Lemna_minor,0.020683419
Philodendron_erubescens,0.008307359
Peltandra_virginica,0.009124106
Arisaema_fargesii,0.014156
Arisaema_lobatum,0.026579625
Arisaema_erubescens,0.026579625
Arisaema_sikokianum_var._serratum,0.033847754
Arisaema_peninsulae,0.066347284
Arisaema_sikokianum,0.066347284
Arisaema_triphyllum,0.021391371
Arisaema_amurense,0.021391371
Arisaema_heterophyllum,0.012261814
Pinellia_pedatisecta,0.015281515
Pinellia_ternata,0.020394236
Pinellia_cordata,0.020394236
Sauromatum_giganteum,0.010531301
Colocasia_antiquorum,0.015320868
Colocasia_esculenta,0.015320868
Amorphophallus_konjac,0.009613943
Amorphophallus_kiusianus,0.009613943
Calla_palustris,0.008186289
Orontium_aquaticum,0.011013711
Symplocarpus_foetidus,0.019857731
Symplocarpus_nipponicus,0.019857731
Symplocarpus_renifolius,0.019857731
Murdannia_nudiflora,0.051384296
Murdannia_keisak,0.051384296
Murdannia_triquetra,0.037456221
Commelina_communis,0.079124127
Commelina_diffusa,0.079124127
Commelina_erecta,0.048052088
Commelina_benghalensis,0.048052088
Streptolirion_volubile,0.022758969
Tradescantia_roseolens,0.042358899
Tradescantia_ohiensis,0.080644991
Tradescantia_subaspera,0.080644991
Callisia_graminea,0.026596519
Pontederia_cordata,0.063566656
Monochoria_vaginalis,0.113255964
Monochoria_korsakowii,0.113255964
Eichhornia_crassipes,0.042777165
Heteranthera_dubia,0.026586198
Lachnanthes_caroliniana,0.01600003
Alpinia_japonica,0.01774606
Zingiber_mioga,0.032627716
Zingiber_officinale,0.032627716
Butia_capitata,0.013323436
Serenoa_repens,0.028212174
Trachycarpus_fortunei,0.028212174
Sabal_palmetto,0.036278037
Sabal_etonia,0.036278037
Sparganium_subglobosum,0.164398804
Sparganium_angustifolium,0.164398804
Sparganium_americanum,0.126392903
Sparganium_stoloniferum,0.121398197
Sparganium_glomeratum,0.121398197
Sparganium_fallax,0.063124716
Sparganium_hyperboreum,0.039805493
Sparganium_sp.,0.024000273
Sparganium_minimum,0.024000273
Sparganium_erectum,0.024000273
Typha_angustifolia,0.035317328
Typha_orientalis,0.063900444
Typha_latifolia,0.063900444
Rohrbachia_minima,0.021606845
Tillandsia_bartramii,0.019877636
Tillandsia_usneoides,0.036213009
Tillandsia_recurvata,0.036213009
Lachnocaulon_anceps,0.032534711
Lachnocaulon_minus,0.032534711
Lachnocaulon_engleri,0.032534711
Syngonanthus_flavidulus,0.018919027
Eriocaulon_compressum,0.028594338
Eriocaulon_lineare,0.028594338
Eriocaulon_buergerianum,0.028594338
Xyris_difformis,0.017327942
Xyris_ambigua,0.017327942
Xyris_caroliniana,0.017327942
Xyris_torta,0.017327942
Xyris_laxifolia_var._iridifolia,0.017327942
Xyris_montana,0.017327942
Xyris_baldwiniana,0.017327942
Sporobolus_diandrus,0.080428028
Sporobolus_junceus,0.080428028
Spartina_bakeri,0.098792027
Sporobolus_clandestinus,0.18460148
Sporobolus_vaginiflorus,0.18460148
Sporobolus_fertilis,0.149913399
Sporobolus_indicus,0.149913399
Zoysia_japonica,0.067978603
Muhlenbergia_uniflora,0.086872025
Muhlenbergia_japonica,0.086872025
Muhlenbergia_tenuiflora,0.086872025
Muhlenbergia_frondosa,0.086872025
Muhlenbergia_tenuifolia,0.128565015
Muhlenbergia_huegelii,0.224239537
Muhlenbergia_schreberi,0.224239537
Tragus_berteronianus,0.072548323
Tridens_flavus,0.075067861
Cleistogenes_squarrosa,0.144160487
Cleistogenes_hackelii,0.144160487
Cleistogenes_caespitosa,0.144160487
Cleistogenes_hancei,0.144160487
Cleistogenes_polyphylla,0.144160487
Cynodon_dactylon,0.114914084
Eustachys_petraea,0.181930375
Eustachys_neglecta,0.181930375
Chloris_virgata,0.101476647
Eleusine_indica,0.093998797
Dinebra_chinensis,0.086718655
Dactyloctenium_aegyptium,0.075297268
Ctenium_floridanum,0.090551352
Gymnopogon_ambiguus,0.164284131
Gymnopogon_brevifolius,0.164284131
Triplasis_americana,0.080668895
Eragrostis_pilosa,0.369663165
Eragrostis_pectinacea,0.369663165
Eragrostis_cilianensis,0.188244125
Eragrostis_ferruginea,0.150079582
Eragrostis_minor,0.109527656
Eragrostis_japonica,0.105046473
Eragrostis_spectabilis,0.105046473
Eragrostis_elliottii,0.061881776
Eragrostis_hirsuta,0.061881776
Eragrostis_poaeoides,0.061881776
Danthonia_sericea,0.093333471
Danthonia_compressa,0.159323653
Danthonia_spicata,0.159323653
Cortaderia_selloana,0.053025942
Sphaerocaryum_malaccense,0.049222047
Isachne_globosa,0.049222047
Phragmites_australis,0.037936399
Panicum_verrucosum,0.127609009
Panicum_bisulcatum,0.127609009
Panicum_rigidulum,0.09862691
Panicum_psilopodium,0.085023666
Panicum_villosissimum,0.076664386
Dichanthelium_boreale,0.076664386
Dichanthelium_erectifolium,0.076664386
Panicum_lanuginosum,0.076664386
Panicum_angustifolium,0.076664386
Panicum_dichotomum,0.076664386
Panicum_depauperatum,0.076664386
Panicum_repens,0.11658564
Panicum_dichotomiflorum,0.335703803
Panicum_miliaceum,0.335703803
Panicum_capillare,0.19785369
Panicum_ovale,0.076664386
Urochloa_ramosa,0.106397904
Eriochloa_villosa,0.106397904
Melinis_repens,0.082173753
Cenchrus_gracillimus,0.158027588
Cenchrus_spinifex,0.158027588
Pennisetum_purpureum,0.183546152
Cenchrus_americanus,0.183546152
Cenchrus_compressus,0.158027588
Setaria_magna,0.150588348
Setaria_forbesiana,0.150588348
Setaria_glauca,0.150588348
Setaria_parviflora,0.246859553
Setaria_plicata,0.246859553
Setaria_pumila,0.20684381
Setaria_chondrachne,0.218064899
Setaria_viridis,0.457998621
Setaria_faberi,0.457998621
Setaria_italica,0.328815044
Stenotaphrum_secundatum,0.105935816
Pseudoraphis_sordida,0.07875543
Dichanthelium_acuminatum_subsp._acuminatum,0.739562826
Dichanthelium_strigosum_var._glabrescens,1.267112618
Dichanthelium_strigosum_subsp._leucoblepharis,1.267112618
Panicum_tenue,0.858580119
Dichanthelium_linearifolium,0.858580119
Dichanthelium_latifolium,1.263982276
Panicum_clandestinum,1.263982276
Panicum_boscii,0.634572257
Panicum_commutatum,0.392317122
Dichanthelium_xanthophysum,0.161600247
Dichanthelium_webberianum,0.103725771
Dichanthelium_laxiflorum,0.103725771
Dichanthelium_ensifolium,0.103725771
Panicum_sphaerocarpon,0.103725771
Dichanthelium_oligosanthes_subsp._oligosanthes,0.103725771
Dichanthelium_aciculare_subsp._fusiforme,0.168475792
Dichanthelium_aciculare,0.168475792
Echinochloa_oryzoides,0.676539443
Echinochloa_crusgalli,0.676539443
Echinochloa_muricata,0.343040012
Echinochloa_colonum,0.172793442
Amphicarpum_muhlenbergianum,0.09739707
Oplismenus_burmannii,0.142968386
Oplismenus_hirtellus_subsp._setarius,0.263241462
Oplismenus_undulatifolius,0.263241462
Sacciolepis_indica,0.08495429
Sacciolepis_striata,0.08495429
Dichanthelium_portoricense,0.052855479
Digitaria_ischaemum,0.140265691
Digitaria_violascens,0.185604649
Digitaria_longiflora,0.185604649
Digitaria_sanguinalis,0.167494911
Digitaria_ciliaris,0.167494911
Digitaria_radicosa,0.120173151
Digitaria_bicornis,0.120173151
Digitaria_filiformis_var._villosa,0.072023825
Digitaria_cognata,0.072023825
Digitaria_linearis,0.072023825
Eremochloa_ophiuroides,0.113904736
Coelorachis_tuberculosa,0.113904736
Ischaemum_indicum,0.118884384
Ischaemum_aristatum,0.118884384
Schizachyrium_scoparium,0.436134671
Andropogon_scoparius,0.436134671
Schizachyrium_sanguineum,0.424824219
Schizachyrium_brevifolium,0.424824219
Schizachyrium_scoparium_var._stoloniferum,0.295271679
Schizachyrium_sanguineum_var._hirtiflorum,0.295271679
Andropogon_gerardii,0.346584319
Andropogon_ternarius,0.346584319
Andropogon_virginicus,0.264516149
Andropogon_tracyi,0.264516149
Andropogon_gyrans_var._stenophyllus,0.264516149
Andropogon_floridanus,0.264516149
Andropogon_brachystachyus,0.264516149
Andropogon_virginicus_var._virginicus,0.264516149
Andropogon_glomeratus_var._glomeratus,0.264516149
Andropogon_glomeratus_subsp._glaucopsis,0.264516149
Andropogon_elliottii,0.264516149
Andropogon_capillipes,0.264516149
Spodiopogon_sibiricus,0.303255856
Spodiopogon_cotulifer,0.303255856
Capillipedium_parviflorum,0.420290146
Capillipedium_assimile,0.420290146
Bothriochloa_bladhii,0.375994948
Bothriochloa_pertusa,0.375994948
Bothriochloa_ischaemum,0.375994948
Cymbopogon_goeringii,0.218456956
Themeda_japonica,0.242597425
Themeda_triandra,0.242597425
Sorghum_nitidum,0.147570264
Sorghum_bicolor,0.147570264
Sorghastrum_nutans,0.252809091
Sorghastrum_secundum,0.252809091
Saccharum_arundinaceum,0.261661553
Erianthus_alopecuroides,0.261661553
Saccharum_giganteum,0.261661553
Saccharum_spontaneum,0.261661553
Miscanthus_sinensis,0.323698477
Miscanthus_sacchariflorus,0.323698477
Eulalia_speciosa,0.156230758
Eulalia_quadrinervis,0.156230758
Microstegium_vimineum,0.170019863
Microstegium_nudum,0.170019863
Miscanthus_floridulus,0.145757766
Coix_lacryma-jobi,0.135600909
Imperata_cylindrica,0.160420704
Pogonatherum_crinitum,0.160420704
Zea_mays,0.061898683
Arthraxon_hispidus,0.104440659
Arthraxon_lancifolius,0.104440659
Arundinella_anomala,0.066024818
Arundinella_setosa,0.066024818
Arundinella_hirta,0.066024818
Panicum_hemitomon,0.084624437
Anthaenantia_villosa,0.084624437
Panicum_anceps_var._anceps,0.066670554
Paspalum_setaceum,0.114250898
Paspalum_plicatulum,0.114250898
Paspalum_laeve,0.114250898
Paspalum_orbiculare,0.114250898
Paspalum_notatum_var._saurae,0.114250898
Paspalum_floridanum,0.222885003
Paspalum_urvillei,0.448773936
Paspalum_dilatatum,0.448773936
Paspalum_thunbergii,0.275026081
Paspalum_notatum,0.165877912
Paspalum_distichum,0.114250898
Axonopus_furcatus,0.122541152
Axonopus_fissifolius,0.122541152
Lophatherum_gracile,0.042517145
Chasmanthium_sessiliflorum,0.070981564
Chasmanthium_laxum,0.070981564
Aristida_spiciformis,0.16358008
Aristida_condensata,0.16358008
Aristida_purpurascens_var._purpurascens,0.09724317
Aristida_adscensionis,0.062928966
Aristida_stricta,0.039482908
Aristida_gyrans,0.039482908
Aristida_mohrii,0.039482908
Phleum_paniculatum,0.157717443
Phleum_alpinum,0.281263778
Phleum_pratense,0.281263778
Alopecurus_aequalis,0.395215491
Alopecurus_japonicus,0.395215491
Alopecurus_pratensis,0.202294817
Cinna_latifolia,0.220549604
Beckmannia_syzigachne,0.220549604
Poa_pratensis,0.18402416
Poa_sylvestris,0.18402416
Poa_trivialis,0.18402416
Poa_acroleuca,0.18402416
Poa_sphondylodes,0.18402416
Poa_nemoralis,0.18402416
Poa_compressa,0.18402416
Poa_botryoides,0.18402416
Poa_palustris,0.18402416
Poa_alta,0.18402416
Poa_faberi,0.18402416
Poa_elanata,0.18402416
Poa_annua,0.18402416
Poa_cuspidata,0.18402416
Poa_sibirica,0.18402416
Poa_urssulensis,0.18402416
Poa_arctica,0.18402416
Poa_versicolor,0.18402416
Poa_attenuata,0.18402416
Poa_pseudopalustris,0.18402416
Milium_effusum,0.092347725
Puccinellia_micrandra,0.110565255
Puccinellia_tenuifolia,0.110565255
Puccinellia_tenuiflora,0.110565255
Festuca_ovina,0.079454575
Festuca_pratensis,0.079454575
Festuca_subalpina,0.079454575
Festuca_jacutica,0.079454575
Festuca_arundinacea,0.079454575
Festuca_octiflora,0.079454575
Festuca_supina,0.079454575
Festuca_sp.,0.079454575
Festuca_modesta,0.124130228
Festuca_parvigluma,0.176015379
Festuca_extremiorientalis,0.176015379
Festuca_filiformis,0.260969785
Festuca_vivipara,0.477055169
Festuca_trachyphylla,0.477055169
Vulpia_octoflora,0.139328927
Festuca_rubra,0.099948728
Lolium_perenne,0.092379288
Lolium_multiflorum,0.092379288
Dactylis_glomerata,0.073932215
Helictochloa_hookeri_subsp._schelliana,0.077773021
Deschampsia_flexuosa,0.077773021
Deschampsia_cespitosa,0.082336552
Holcus_lanatus,0.082336552
Anthoxanthum_nitens,0.089118256
Anthoxanthum_odoratum,0.089118256
Anthoxanthum_nipponicum,0.081741607
Anthoxanthum_glabrum,0.081741607
Hierochloe_borealis,0.081741607
Deyeuxia_angustifolia,0.102495725
Deyeuxia_arundinacea_var._laxiflora,0.102495725
Calamagrostis_epigeios,0.53707493
Calamagrostis_arundinacea,0.53707493
Calamagrostis_canadensis,0.297205156
Calamagrostis_effusiflora,0.191642018
Calamagrostis_purpurea,0.191642018
Calamagrostis_pseudophragmites,0.191642018
Calamagrostis_nivicola,0.191642018
Calamagrostis_hakonensis,0.191642018
Calamagrostis_cinnoides,0.191642018
Agrostis_hyemalis,0.213670229
Agrostis_infirma,0.213670229
Agrostis_elliottiana,0.213670229
Agrostis_perennis,0.213670229
Agrostis_micrantha,0.213670229
Agrostis_divaricatissima,0.213670229
Agrostis_capillaris,0.213670229
Agrostis_vinealis,0.438036885
Agrostis_clavata,0.80517315
Agrostis_stolonifera,0.80517315
Agrostis_perennans,0.713800191
Agrostis_canina,0.713800191
Agrostis_gigantea,0.399699738
Agrostis_tenuis,0.399699738
Polypogon_fugax,0.295604304
Polypogon_monspeliensis,0.295604304
Phalaris_arundinacea,0.081175797
Torreyochloa_pallida,0.081175797
Avena_chinensis,0.140821175
Avena_fatua,0.140821175
Arrhenatherum_elatius,0.097752489
Trisetum_henryi,0.143597993
Trisetum_sibiricum,0.230235523
Trisetum_bifidum,0.230235523
Trisetum_spicatum,0.156591668
Sphenopholis_obtusata,0.234100801
Sphenopholis_intermedia,0.234100801
Koeleria_macrantha,0.099343769
Leymus_duthiei,0.145752508
Elymus_sibiricus,0.485660763
Elymus_tsukushiensis,0.485660763
Elytrigia_repens,0.334281037
Hystrix_patula,0.590547018
Elymus_virginicus,0.590547018
Elymus_dahuricus,0.516063364
Elymus_gmelinii,0.790827637
Elymus_pendulinus,0.790827637
Elymus_kamoji,0.333257998
Elymus_ciliaris,0.27225654
Secale_cereale,0.121385271
Elymus_excelsus,0.093326871
Elymus_nakaii,0.093326871
Elymus_barbicallus,0.093326871
Elymus_serotinus,0.093326871
Triticum_aestivum,0.093326871
Bromus_japonicus,0.122348677
Bromus_pumpellianus,0.164098447
Bromus_remotiflorus,0.164098447
Bromus_ciliatus,0.090054201
Bromus_kalmii,0.090054201
Bromus_catharticus,0.090054201
Brachypodium_sylvaticum,0.044937418
Neomolinia_fauriei,0.084247745
Neomolinia_mandshurica,0.084247745
Schizachne_purpurascens,0.061978399
Melica_onoei,0.068219491
Melica_turczaninowiana,0.068219491
Melica_grandiflora,0.068219491
Melica_radula,0.068219491
Melica_virgata,0.068219491
Melica_nutans,0.115451096
Melica_scabrosa,0.115451096
Glyceria_canadensis,0.251299694
Glyceria_striata,0.251299694
Glyceria_melicaria,0.195206321
Glyceria_obtusa,0.195206321
Glyceria_leptolepis,0.095785764
Glyceria_triflora,0.074790928
Glyceria_spiculosa,0.074790928
Glyceria_borealis,0.074790928
Glyceria_effusa,0.074790928
Schizachne_purpurascens_subsp._callosa,0.054690282
Brylkinia_caudata,0.047076413
Achnatherum_pubicalyx,0.125615957
Achnatherum_pekinense,0.125615957
Piptochaetium_avenaceum,0.098010455
Stipa_krylovii,0.094095103
Stipa_bungeana,0.094095103
Stipa_sibirica,0.094095103
Oryzopsis_asperifolia,0.070868651
Oryzopsis_racemosa,0.14468276
Patis_coreana,0.14468276
Ptilagrostis_malyschevii,0.081146226
Phaenosperma_globosum,0.033979304
Brachyelytrum_erectum,0.056327165
Brachyelytrum_septentrionale,0.056327165
Brachyelytrum_aristosum,0.056327165
Bambusa_multiplex,0.031394394
Indocalamus_longiauritus,0.491354087
Indocalamus_latifolius,0.755907553
Indocalamus_tessellatus,0.755907553
Fargesia_spathacea,0.385711788
Indocalamus_pedalis,0.270215003
Phyllostachys_aurea,0.880419473
Phyllostachys_nigra,0.880419473
Phyllostachys_edulis,0.530402839
Phyllostachys_nidularia,0.381220342
Phyllostachys_heteroclada,0.268503678
Phyllostachys_dulcis,0.268503678
Phyllostachys_sulphurea,0.268503678
Phyllostachys_bambusoides,0.268503678
Semiarundinaria_densiflora,0.101208746
Arundinaria_fargesii,0.165856237
Arundinaria_tecta,0.258246487
Arundinaria_gigantea,0.258246487
Pleioblastus_amarus,0.101259854
Leersia_japonica,0.155477747
Leersia_hexandra,0.155477747
Leersia_oryzoides,0.172638011
Leersia_virginica,0.172638011
Leersia_sayanuka,0.052830878
Oryza_sativa,0.03310091
Vilfa_confusa,0.014032401
Luzula_multiflora,0.028319958
Luzula_echinata,0.048539979
Luzula_pallescens,0.048539979
Luzula_capitata,0.048539979
Luzula_nipponica,0.048539979
Luzula_plumosa,0.048539979
Luzula_acuminata_subsp._carolinae,0.078743603
Luzula_wahlenbergii,0.078743603
Juncus_bufonius,0.067659651
Juncus_tenuis,0.067659651
Juncus_compressus,0.046112533
Juncus_decipiens,0.061734547
Juncus_effusus,0.061734547
Juncus_wallichianus,0.106376298
Juncus_diastrophanthus,0.106376298
Juncus_articulatus,0.05320142
Juncus_castaneus,0.034443723
Juncus_capitatus,0.021183314
Juncus_canadensis,0.021183314
Juncus_pelocarpus,0.021183314
Juncus_scirpoides,0.021183314
Juncus_repens,0.021183314
Juncus_brevicaudatus,0.021183314
Juncus_dichotomus,0.021183314
Juncus_elliottii,0.021183314
Juncus_alatus,0.021183314
Juncus_marginatus,0.021183314
Juncus_acuminatus,0.021183314
Juncus_krameri,0.021183314
Juncus_gymnocarpus,0.021183314
Juncus_subcaudatus,0.021183314
Juncus_haenkei,0.021183314
Juncus_maximowiczii,0.021183314
Juncus_greenei,0.021183314
Juncus_papillosus,0.021183314
Juncus_brachyspathus,0.021183314
Juncus_aquaticus,0.021183314
Juncus_validus,0.021183314
Juncus_prismatocarpus_subsp._leschenaultii,0.021183314
Juncus_setchuensis_var._effusoides,0.021183314
Carex_brownii,0.120200441
Carex_kauaiensis,0.120200441
Carex_lyngbyei,0.120200441
Carex_normalis,0.120200441
Carex_capricornis,0.120200441
Carex_cryptolepis,0.120200441
Carex_virescens,0.120200441
Carex_uda,0.120200441
Carex_zuluensis,0.120200441
Carex_texensis,0.120200441
Carex_lucorum,0.120200441
Carex_eleusinoides,0.120200441
Carex_torta,0.120200441
Carex_swanii,0.120200441
Carex_tuckermanii,0.120200441
Carex_vestita,0.120200441
Carex_argyrantha,0.120200441
Carex_plantaginea,0.120200441
Carex_filipes,0.120200441
Carex_granularis,0.120200441
Carex_gynandra,0.120200441
Carex_ischnostachya,0.120200441
Carex_laticeps,0.120200441
Carex_pilosa,0.120200441
Carex_comosa,0.120200441
Carex_appalachica,0.120200441
Carex_pseudocuraica,0.120200441
Carex_davalliana,0.120200441
Carex_umbellata,0.120200441
Carex_floridana,0.120200441
Carex_muricata_var._ruthii,0.120200441
Carex_globularis,0.120200441
Carex_stricta,0.120200441
Carex_scabrata,0.120200441
Carex_tetrastachya,0.120200441
Carex_prasina,0.120200441
Carex_folliculata,0.120200441
Carex_mollicula,0.120200441
Carex_duriuscula,0.120200441
Carex_utriculata,0.120200441
Carex_elliottii,0.120200441
Carex_sedakowii,0.120200441
Carex_muhlenbergii,0.120200441
Carex_sordida,0.120200441
Carex_humida,0.120200441
Carex_raddei,0.120200441
Carex_siroumensis,0.120200441
Carex_nervata,0.120200441
Carex_breviculmis,0.120200441
Carex_harlandii,0.120200441
Carex_ligulata,0.120200441
Carex_debilis_var._pubera,0.120200441
Carex_pediformis,0.120200441
Carex_lacustris,0.120200441
Carex_subfilicinoides,0.120200441
Carex_truncatigluma,0.120200441
Carex_fargesii,0.120200441
Carex_nemostachys,0.120200441
Carex_appendiculata,0.120200441
Carex_bodinieri,0.120200441
Carex_crebriflora,0.120200441
Carex_brevicuspis,0.120200441
Carex_ovatispiculata,0.120200441
Carex_ulobasis,0.120200441
Carex_remotiuscula,0.120200441
Carex_annectens,0.120200441
Carex_ebenea,0.120200441
Carex_maculata,0.120200441
Carex_stipitinux,0.120200441
Carex_lithophila,0.120200441
Carex_chinensis,0.120200441
Carex_incomperta,0.120200441
Carex_tarumensis,0.120200441
Carex_aestivalis,0.120200441
Carex_henryi,0.120200441
Carex_rosea,0.120200441
Carex_debilis_var._rudgei,0.120200441
Carex_tuminensis,0.120200441
Carex_brevior,0.120200441
Carex_abscondita,0.120200441
Carex_nakaoana,0.120200441
Carex_kirinensis,0.120200441
Carex_humilis,0.120200441
Carex_drymophila,0.120200441
Carex_maubertiana,0.120200441
Carex_tristachya,0.120200441
Carex_foraminata,0.120200441
Carex_chungii,0.120200441
Carex_meyeriana,0.120200441
Carex_quadriflora,0.120200441
Carex_longerostrata,0.120200441
Carex_laxiculmis,0.120200441
Carex_crinita,0.120200441
Carex_orthostachys,0.120200441
Carex_tenera,0.120200441
Carex_sp.,0.120200441
Carex_scoparia,0.120200441
Carex_bostrychostigma,0.17016188
Carex_vesicaria,1.181897107
Carex_rhynchophysa,1.181897107
Carex_lupulina,0.958797277
Carex_lurida,0.958797277
Carex_riparia,0.582873759
Carex_intumescens,0.415177265
Carex_lasiocarpa,0.336713322
Carex_pedunculata,0.349836339
Carex_erythrobasis,0.349836339
Carex_digitalis,0.413193177
Carex_platyphylla,0.413193177
Carex_maximowiczii,0.309834747
Carex_phacota,0.667795858
Carex_forficula,1.226664535
Carex_heterolepis,1.226664535
Carex_subcernua,1.010221361
Carex_dimorpholepis,1.010221361
Carex_pruinosa,1.039336217
Carex_augustinowiczii,1.039336217
Carex_communis,0.495723091
Carex_pensyLvanica,0.495723091
Carex_jaluensis,0.308243593
Carex_capillaris,0.308243593
Carex_lanceolata,0.253608101
Carex_peiktusanii,0.57830636
Carex_media,1.31562317
Carex_atrata,1.31562317
Carex_gmelinii,0.87671914
Carex_hancockiana,0.382215285
Carex_blanda,0.521744681
Carex_ormostachya,0.521744681
Carex_laxiflora,0.381432979
Carex_planiculmis,0.45788203
Carex_leptonervia,1.376973371
Carex_arctata,1.376973371
Carex_gracillima,1.003072498
Carex_debilis,0.92943764
Carex_dasycarpa,0.92943764
Carex_pallescens,0.392036438
Carex_dispalata,0.581431924
Carex_doniana,0.581431924
Carex_filicina,0.26040494
Carex_coriophora,0.26040494
Carex_xiphium,0.205582565
Carex_ussuriensis,0.210774576
Carex_teinogyna,0.373234515
Carex_brunnea,0.373234515
Carex_radiata,0.372004613
Carex_disperma,0.578345967
Carex_rochebrunii,0.578345967
Carex_leiorhyncha,0.388210179
Carex_neurocarpa,0.388210179
Carex_laevissima,0.292767829
Carex_bromoides,0.466561271
Carex_echinata,0.466561271
Carex_brunnescens,0.778580495
Carex_canescens,0.778580495
Carex_loliacea,0.905835988
Carex_tenuiflora,0.905835988
Carex_trisperma,0.744168206
Carex_deweyana,0.509659615
Carex_enervis,0.951441647
Carex_vulpinoidea,0.951441647
Carex_projecta,1.40095471
Carex_tribuloides,1.40095471
Carex_cephalophora,0.622625684
Carex_stipata,0.520484214
Carex_longii,0.32407139
Carex_gibba,0.192317294
Carex_scaposa,0.280222024
Carex_glossostigma,0.280222024
Carex_siderosticta,0.205473706
Carex_rupestris,0.151660538
Carex_capillacea,0.491824342
Carex_biwensis,0.491824342
Carex_onoei,0.294299896
Carex_leptalea,0.196854695
Carex_fissa_var._aristata,0.120200441
Carex_albicans_var._emmonsii,0.120200441
Carex_atlantica_subsp._capillacea,0.120200441
Carex_lenta_var._sendaica,0.120200441
Carex_austro-caroliniana,0.120200441
Carex_meritt-fernaldii,0.120200441
Carex_novae-angliae,0.120200441
Kobresia_filifolia,0.123122686
Kobresia_myosuroides,0.123122686
Cymophyllus_fraserianus,0.075876293
Scirpus_maximowiczii,0.313088334
Scirpus_microcarpus,0.471172513
Scirpus_expansus,0.471172513
Scirpus_radicans,0.260115193
Scirpus_polyphyllus,0.303992156
Scirpus_georgianus,0.525557111
Scirpus_hattorianus,0.525557111
Scirpus_cyperinus,1.43826026
Scirpus_pedicellatus,1.43826026
Scirpus_atrocinctus,0.743343595
Scirpus_karuizawensis,0.378233163
Scirpus_wichurae_var._asiaticus,0.258298309
Eriophorum_russeolum,0.358490549
Eriophorum_vaginatum,0.539588704
Eriophorum_angustifolium,0.539588704
Eriophorum_latifolium,0.269116442
Eriophorum_virginicum,0.296449868
Eriophorum_gracile,0.296449868
Scirpus_orientalis,0.080830765
Scirpus_rosthornii,0.080830765
Trichophorum_subcapitatum,0.105789583
Trichophorum_alpinum,0.105789583
Dulichium_arundinaceum,0.040974655
Schoenoplectiella_komarovii,0.275296651
Schoenoplectiella_juncoides,0.275296651
Schoenoplectiella_mucronata,0.146948755
Schoenoplectus_purshianus,0.08128204
Schoenoplectus_subterminalis,0.059759014
Schoenoplectus_tabernaemontani,0.059759014
Bolboschoenus_planiculmis,0.049154848
Fuirena_scirpoidea,0.057032438
Fuirena_pumila,0.057032438
Pycreus_setiformis,0.161451796
Pycreus_globosus,0.161451796
Cyperus_bipartitus,0.357673934
Pycreus_sanguinolentus,0.357673934
Pycreus_flavidus,0.212262755
Cyperus_iria,0.285423025
Cyperus_microiria,0.285423025
Cyperus_sp.,0.154342468
Cyperus_zollingeri,0.154342468
Cyperus_michelianus,0.154342468
Cyperus_limosus,0.154342468
Cyperus_polystachyus,0.154342468
Cyperus_erythrorhizos,0.345998152
Cyperus_rotundus,0.345998152
Cyperus_esculentus,0.303771164
Cyperus_odoratus,0.465028832
Cyperus_nipponicus,0.465028832
Cyperus_pilosus,0.390192648
Cyperus_compressus,0.319431545
Cyperus_surinamensis,0.227540742
Cyperus_difformis,0.227540742
Cyperus_haspan,0.341785945
Cyperus_tenuispica,0.341785945
Cyperus_amuricus,0.261989649
Cyperus_retrorsus,1.636935079
Cyperus_strigosus,1.636935079
Cyperus_croceus,1.734100709
Cyperus_plukenetii,1.734100709
Cyperus_tetragonus,0.977260033
Cyperus_filiculmis,0.730422729
Cyperus_lupulinus,0.537739521
Cyperus_cyperoides,0.371734796
Cyperus_polystachyos,0.171994524
Kyllinga_brevifolia,0.097875967
Lipocarpha_microcephala,0.066271839
Eleocharis_vivipara,0.16095365
Eleocharis_palustris,0.31394376
Eleocharis_valleculosa,0.31394376
Eleocharis_acicularis,0.110701705
Eleocharis_wichurae,0.097735726
Eleocharis_baldwinii,0.080821618
Eleocharis_dulcis,0.06140959
Websteria_confervoides,0.04649948
Eleocharis_equisetoides,0.04649948
Eleocharis_mamillata,0.04649948
Eleocharis_obtusa,0.04649948
Eleocharis_bonariensis,0.04649948
Eleocharis_tetraquetra,0.04649948
Eleocharis_yokoscensis,0.04649948
Eleocharis_flavescens_var_olivacea,0.04649948
Eleocharis_intersita,0.04649948
Eleocharis_tenuis,0.04649948
Eleocharis_pellucida_var._japonica,0.04649948
Fimbristylis_subbispicata,0.177648628
Fimbristylis_dichotoma,0.177648628
Fimbristylis_stauntonii,0.203730952
Fimbristylis_complanata,0.203730952
Fimbristylis_miliacea,0.109412299
Fimbristylis_diphylloides,0.07520222
Fimbristylis_bisumbellata,0.07520222
Fimbristylis_quinquangularis,0.07520222
Fimbristylis_caroliniana,0.07520222
Bulbostylis_barbata,0.085026092
Bulbostylis_stenophylla,0.085026092
Bulbostylis_ciliatifolia,0.085026092
Bulbostylis_warei,0.085026092
Bulbostylis_capillaris,0.085026092
Bulbostylis_ciliatifolia_var._ciliatifolia,0.085026092
Bulbostylis_ciliatifolia_var._coarctata,0.085026092
Bulbostylis_densa,0.085026092
Rhynchospora_fascicularis,0.033599168
Rhynchospora_scirpoides,0.033599168
